taxon_id,taxon_name,rank,ancestry,marine
241958,Acer freemanii,species,1/12/257878/263906/31/350/1167/38260,False
241960,Pinguicula balcanica,species,1/12/257878/263906/31/1093/1571/43542,False
241961,Coronilla scorpioides,species,1/12/257878/263906/31/36/37/47899,False
241962,Coronilla valentina,species,1/12/257878/263906/31/36/37/47899,False
241963,Acer granatense,species,1/12/257878/263906/31/350/1167/38260,False
241964,Coronilla valentina glauca,subspecies,1/12/257878/263906/31/36/37/47899,False
241965,Corrigiola litoralis,species,1/12/257878/263906/31/331/1073/93981,False
241966,Iphiclides feisthamelii,species,1/2/10/11/265025/325/1057/1325/155039,False
241967,Iphiclides podalirius,species,1/2/10/11/265025/325/1057/1325/155039,False
241968,Iphinoe serrata,species,1/2/10/240789/258785/118/633/2857/34231,True
241969,Iphinoe trispinosa,species,1/2/10/240789/258785/118/633/2857/34231,True
241970,Ipimorpha retusa,species,1/2/10/11/265025/325/746/747/135505,False
241971,Ipimorpha subtusa,species,1/2/10/11/265025/325/746/747/135505,False
241972,Ipomoea batatas,species,1/12/257878/263906/31/361/1143/38106,False
241973,Ipomoea cairica,species,1/12/257878/263906/31/361/1143/38106,False
241974,Pinguicula grandiflora,species,1/12/257878/263906/31/1093/1571/43542,False
241975,Ipomoea imperati,species,1/12/257878/263906/31/361/1143/38106,False
241976,Pinguicula grandiflora grandiflora,subspecies,1/12/257878/263906/31/1093/1571/43542/241974,False
241977,Pinguicula dertosensis,species,1/12/257878/263906/31/1093/1571/43542,False
241978,Ipomoea indica,species,1/12/257878/263906/31/361/1143/38106,False
241979,Corrigiola telephiifolia,species,1/12/257878/263906/31/331/1073/93981,False
241980,Pinguicula nevadensis,species,1/12/257878/263906/31/1093/1571/43542,False
241981,Pinguicula leptoceras,species,1/12/257878/263906/31/1093/1571/43542,False
241982,Ipomoea purpurea,species,1/12/257878/263906/31/361/1143/38106,False
241983,Ipomoea sagittata,species,1/12/257878/263906/31/361/1143/38106,False
241984,Cortaderia nitida,species,1/12/257878/263906/115/328/1041/90156,False
241985,Ipomoea violacea,species,1/12/257878/263906/31/361/1143/38106,False
241986,Corticium candelabrum,species,1/2/56/4804/4805/4803/12683,True
241987,Ips acuminatus,species,1/2/10/11/265025/324/1038/1037/10633,False
241988,Cortinarius anomalus,species,1/13/18/117/333/1134/7633,False
241989,Pinguicula lusitanica,species,1/12/257878/263906/31/1093/1571/43542,False
241990,Ircinia oros,species,1/2/56/141/663/3204/16202,True
241991,Cortinarius anthracinus,species,1/13/18/117/333/1134/7633,False
241992,Pinguicula vulgaris,species,1/12/257878/263906/31/1093/1571/43542,False
241993,Acer japonicum,species,1/12/257878/263906/31/350/1167/38260,False
241994,Ircinia variabilis,species,1/2/56/141/663/3204/16202,True
241995,Acer shirasawanum,species,1/12/257878/263906/31/350/1167/38260,False
241996,Acer carpinifolium,species,1/12/257878/263906/31/350/1167/38260,False
241997,Irena puella,species,1/2/4/5/347/39819/158247,False
241998,Acer sieboldianum,species,1/12/257878/263906/31/350/1167/38260,False
241999,Iresine diffusa,species,1/12/257878/263906/31/331/1100/48817,False
242000,Acer caudatifolium,species,1/12/257878/263906/31/350/1167/38260,False
242001,Cortinarius araneosovolvatus,species,1/13/18/117/333/1134/7633,False
242002,Pinna nobilis,species,1/2/15/119/261838/261858/254018/261860/2884/13543,True
242003,Acer palmatum,species,1/12/257878/263906/31/350/1167/38260,False
242004,Iridosornis rufivertex,species,1/2/4/5/347/1601/171630,False
242005,Pinnotheres pisum,species,1/2/10/240789/258785/118/344/265516/265521/265529/265535/265539/2353/79222,True
242006,Iris oratoria,species,1/2/10/11/265025/476/2987/38273,False
242007,Iris albicans,species,1/2/10/11/265025/476/2987/38273,False
242008,Pinnularia acrosphaeria,species,1/16/22/122/370/1311/7641,True
242009,Cortinarius bergeronii,species,1/13/18/117/333/1134/7633,False
242010,Acer pictum tricuspis,subspecies,1/12/257878/263906/31/350/1167/38260/242040,False
242011,Pinnularia divergens,species,1/16/22/122/370/1311/7641,True
242012,Iris filifolia,species,1/2/10/11/265025/476/2987/38273,False
242013,Cortinarius bolaris,species,1/13/18/117/333/1134/7633,False
242014,Iris longiscapa,species,1/2/10/11/265025/476/2987/38273,False
242015,Pinnularia maior,species,1/16/22/122/370/1311/7641,True
242016,Cortinarius caerulescens,species,1/13/18/117/333/1134/7633,False
242017,Iris foetidissima,species,1/12/257878/263906/115/427/1131/262638,False
242018,Pinnularia nobilis,species,1/16/22/122/370/1311/7641,True
242019,Iris germanica,species,1/12/257878/263906/115/427/1131/262638,False
242020,Pinnularia viridiformis,species,1/16/22/122/370/1311/7641,True
242021,Pinnularia viridis,species,1/16/22/122/370/1311/7641,True
242022,Iris humilis,species,1/2/10/11/265025/476/2987/38273,False
242023,Pinus brutia,species,1/12/257878/174/416/1277/12134,False
242024,Iris unguicularis cretensis,subspecies,1/12/257878/263906/115/427/1131/262638/242030,False
242026,Pinus canariensis,species,1/12/257878/174/416/1277/12134,False
242027,Cortinarius caligatus,species,1/13/18/117/333/1134/7633,False
242028,Cortinarius variiformis,species,1/13/18/117/333/1134/7633,False
242029,Pinus densiflora,species,1/12/257878/174/416/1277/12134,False
242030,Iris unguicularis,species,1/12/257878/263906/115/427/1131/262638,False
242031,Cortinarius casimiri,species,1/13/18/117/333/1134/7633,False
242032,Pinus halepensis,species,1/12/257878/174/416/1277/12134,False
242033,Iris ruthenica ruthenica,subspecies,1/2/10/11/265025/476/2987/38273/223370,False
242034,Cortinarius croceus,species,1/13/18/117/333/1134/7633,False
242035,Iris pontica,species,1/2/10/11/265025/476/2987/38273,False
242036,Pinus lumholtzii,species,1/12/257878/174/416/1277/12134,False
242037,Cortinarius delibutus,species,1/13/18/117/333/1134/7633,False
242038,Pinus mugo,species,1/12/257878/174/416/1277/12134,False
242039,Iris latifolia,species,1/12/257878/263906/115/427/1131/262638,False
242040,Acer pictum,species,1/12/257878/263906/31/350/1167/38260,False
242041,Iris lutescens,species,1/2/10/11/265025/476/2987/38273,False
242042,Pinus nigra,species,1/12/257878/174/416/1277/12134,False
242043,Iris pseudopumila pseudopumila,subspecies,1/2/10/11/265025/476/2987/38273/242048,False
242044,Picea mariana,species,1/12/257878/174/416/1277/39927,False
242046,Pinus nigra nigra,subspecies,1/12/257878/174/416/1277/12134/242042,False
242047,Cortinarius inexspectatus,species,1/13/18/117/333/1134/7633,False
242048,Iris pseudopumila,species,1/2/10/11/265025/476/2987/38273,False
242049,Pinus nigra salzmannii,variety,1/12/257878/174/416/1277/12134/242042,False
242050,Iris orientalis,species,1/2/10/11/265025/476/2987/38273,False
242052,Pinus patula,species,1/12/257878/174/416/1277/12134,False
242053,Iris sanguinea sanguinea,subspecies,1/2/10/11/265025/476/2987/38273/242057,False
242055,Pinus peuce,species,1/12/257878/174/416/1277/12134,False
242056,Pinus pinaster,species,1/12/257878/174/416/1277/12134,False
242057,Iris sanguinea,species,1/2/10/11/265025/476/2987/38273,False
242058,Pinus pinea,species,1/12/257878/174/416/1277/12134,False
242059,Iris planifolia,species,1/2/10/11/265025/476/2987/38273,False
242060,Pinus radiata,species,1/12/257878/174/416/1277/12134,False
242061,Iris pseudacorus,species,1/12/257878/263906/115/427/1131/262638,False
242062,Pinus sabiniana,species,1/12/257878/174/416/1277/12134,False
242063,Iris spuria,species,1/2/10/11/265025/476/2987/38273,False
242064,Pinus sibirica,species,1/12/257878/174/416/1277/12134,False
242065,Acer monspessulanum,species,1/12/257878/263906/31/350/1167/38260,False
242066,Iris tingitana,species,1/2/10/11/265025/476/2987/38273,False
242067,Abies sibirica sibirica,subspecies,1/12/257878/174/416/1277/39872/242068,False
242068,Abies sibirica,species,1/12/257878/174/416/1277/39872,False
242069,Acer negundo,species,1/12/257878/263906/31/350/1167/38260,False
242070,Iris xiphium,species,1/12/257878/263906/115/427/1131/262638,False
242071,Irus irus,species,1/2/15/119/261838/261841/261843/261846/412/89805/413/85316,True
242072,Cortinarius infractus,species,1/13/18/117/333/1134/7633,False
242073,Cortinarius pallidogriseus,species,1/13/18/117/333/1134/7633,False
242074,Cortinarius infractiflavus,species,1/13/18/117/333/1134/7633,False
242075,Cortinarius anfractus,species,1/13/18/117/333/1134/7633,False
242076,Isara cornea,species,1/2/15/116/261862/337/1655/42150,True
242077,Pinus silvestris,species,1/12/257878/174/416/1277/12134,False
242078,Cortinarius ionochlorus,species,1/13/18/117/333/1134/7633,False
242079,Isatis tinctoria,species,1/12/257878/263906/31/1062/1061/46341,False
242080,Cortinarius mucosus,species,1/13/18/117/333/1134/7633,False
242081,Ischnocolus valentinus,species,1/2/10/9/40/1624/108344,False
242082,Pinus strobus,species,1/12/257878/174/416/1277/12134,False
242083,Pinus koraiensis,species,1/12/257878/174/416/1277/12134,False
242084,Cortinarius olidus,species,1/13/18/117/333/1134/7633,False
242085,Ischnura elegans,species,1/2/10/11/265025/389/1471/13282,False
242086,Pinus sylvestris,species,1/12/257878/174/416/1277/12134,False
242087,Ischnura graellsii,species,1/2/10/11/265025/389/1471/13282,False
242088,Ischnura pumilio,species,1/2/10/11/265025/389/1471/13282,False
242089,Pinus taeda,species,1/12/257878/174/416/1277/12134,False
242090,Pinus kesiya langbianensis,subspecies,1/12/257878/174/416/1277/12134/242092,False
242091,Isocolus lichtensteini,species,1/2/10/11/265025/326/1468/1584/107593,False
242092,Pinus kesiya,species,1/12/257878/174/416/1277/12134,False
242093,Acer opalus,species,1/12/257878/263906/31/350/1167/38260,False
242094,Cortinarius pini,species,1/13/18/117/333/1134/7633,False
242095,Isodontia mexicana,species,1/2/10/11/265025/326/1077/1412/19628,False
242096,Pinus uncinata,species,1/12/257878/174/416/1277/12134,False
242097,Cortinarius rigens,species,1/13/18/117/333/1134/7633,False
242098,Isoperla grammatica,species,1/2/10/11/265025/428/1545/1981/8943,False
242099,Cortinarius acetosus,species,1/13/18/117/333/1134/7633,False
242100,Pinus wallichiana,species,1/12/257878/174/416/1277/12134,False
242101,Acer platanoides,species,1/12/257878/263906/31/350/1167/38260,False
242102,Isophrictis lineatellus,species,1/2/10/11/265025/325/1116/1122/21228,False
242103,Cortinarius rigidipes,species,1/13/18/117/333/1134/7633,False
242104,Pionus maximiliani,species,1/2/4/5/651/1597/53198,False
242105,Acer pseudoplatanus,species,1/12/257878/263906/31/350/1167/38260,False
242106,Isophrictis striatella,species,1/2/10/11/265025/325/1116/1122/21228,False
242107,Cortinarius rufo-olivaceus,species,1/13/18/117/333/1134/7633,False
242108,Acer saccharinum,species,1/12/257878/263906/31/350/1167/38260,False
242109,Pionus menstruus,species,1/2/4/5/651/1597/53198,False
242110,Isoscelipteron glaserellum,species,1/2/10/11/265025/375/3209/124285,False
242111,Pipistrellus pipistrellus,species,1/2/4/8/453/1497/15395,False
242112,Isostichopus fuscus,species,1/2/53/193/4567/4991/138062,True
242113,Isotrias rectifasciana,species,1/2/10/11/265025/325/1084/1083/115332,False
242114,Aceria chondrillae,species,1/2/10/9/1406/1435/8238,False
242115,Issoria lathonia,species,1/2/10/11/265025/325/1057/1056/18534,False
242116,Aceria erinea,species,1/2/10/9/1406/1435/8238,False
242117,Cortinarius scobinaceus,species,1/13/18/117/333/1134/7633,False
242118,Cortinarius cistohelvelloides,species,1/13/18/117/333/1134/7633,False
242119,Cortinarius semisanguineus,species,1/13/18/117/333/1134/7633,False
242120,Aceria genistae,species,1/2/10/9/1406/1435/8238,False
242121,Cortinarius torvus,species,1/13/18/117/333/1134/7633,False
242122,Cortinarius trivialis,species,1/13/18/117/333/1134/7633,False
242123,Cortinarius venetus,species,1/13/18/117/333/1134/7633,False
242124,Cortinarius vernus,species,1/13/18/117/333/1134/7633,False
242125,Cortinarius violaceus,species,1/13/18/117/333/1134/7633,False
242126,Corvus albus,species,1/2/4/5/347/2253/10221,False
242127,Pipistrellus pygmaeus,species,1/2/4/8/453/1497/15395,False
242128,Corvus corax,species,1/2/4/5/347/2253/10221,False
242129,Pipra fasciicauda,species,1/2/4/5/347/3479/74366,False
242130,Aceria ilicis,species,1/2/10/9/1406/1435/8238,False
242131,Pipra mentalis,species,1/2/4/5/347/3479/74366,False
242132,Pipra rubrocapilla,species,1/2/4/5/347/3479/74366,False
242133,Corvus corax canariensis,subspecies,1/2/4/5/347/2253/10221/242128,False
242134,Isturgia catalaunaria,species,1/2/10/11/265025/325/1046/1045/20193,False
242135,Corvus cornix,species,1/2/4/5/347/2253/10221,False
242136,Corvus corone,species,1/2/4/5/347/2253/10221,False
242137,Corvus dauuricus,species,1/2/4/5/347/2253/10221,False
242138,Aceria macrorhyncha,species,1/2/10/9/1406/1435/8238,False
242139,Corvus frugilegus,species,1/2/4/5/347/2253/10221,False
242140,Isturgia famula,species,1/2/10/11/265025/325/1046/1045/20193,False
242141,Corvus macrorhynchos,species,1/2/4/5/347/2253/10221,False
242142,Corvus splendens,species,1/2/4/5/347/2253/10221,False
242143,Corvus tristis,species,1/2/4/5/347/2253/10221,False
242144,Aceria populi,species,1/2/10/9/1406/1435/8238,False
242145,Isturgia miniosaria,species,1/2/10/11/265025/325/1046/1045/20193,False
242146,Pipraeidea bonariensis,species,1/2/4/5/347/1601/203923,False
242147,Pipraeidea melanonota,species,1/2/4/5/347/1601/203923,False
242148,Aceria sanguisorbae,species,1/2/10/9/1406/1435/8238,False
242149,Pipreola jucunda,species,1/2/4/5/347/2948/44274,False
242150,Aceria sheldoni,species,1/2/10/9/1406/1435/8238,False
242151,Piptocoma discolor,species,1/12/257878/263906/31/327/366/90847,False
242152,Piranga flava,species,1/2/4/5/347/1601/27826,False
242153,Piranga olivacea,species,1/2/4/5/347/1601/27826,False
242154,Aceria stefanii,species,1/2/10/9/1406/1435/8238,False
242155,Piranga rubra,species,1/2/4/5/347/1601/27826,False
242156,Pirata piraticus,species,1/2/10/9/40/1326/20954,False
242157,Isturgia murinaria,species,1/2/10/11/265025/325/1046/1045/20193,False
242158,Pirimela denticulata,species,1/2/10/240789/258785/118/344/265516/265521/265529/265534/265563/241287/241455,True
242159,Aceria tenuis,species,1/2/10/9/1406/1435/8238,False
242160,Pisania striata,species,1/2/15/116/261862/337/1625/83816,True
242161,Corydalis cava,species,1/12/257878/263906/31/1248/38430/38429,False
242162,Pisaura mirabilis,species,1/2/10/9/40/2329/76079,False
242163,Corydalis cava × intermedia,species,1/12/257878/263906/31/1248/38430/38429,False
242164,Aceria tristriata,species,1/2/10/9/1406/1435/8238,False
242165,Isturgia spodiaria,species,1/2/10/11/265025/325/1046/1045/20193,False
242166,Corydalis solida,species,1/12/257878/263906/31/1248/38430/38429,False
242167,Italochrysa italica,species,1/2/10/11/265025/375/1260/14189,False
242168,Corydendrium parasiticum,species,1/2/50/176/510/6322/189974,True
242169,Acerodon jubatus,species,1/2/4/8/453/2171/44657,False
242170,Italochrysa stigmatica,species,1/2/10/11/265025/375/1260/14189,False
242172,Iteomyia major,species,1/2/10/11/265025/161/1047/169846,False
242173,Acetabularia calyculus,species,1/12/67/215/920/7146/52856,True
242174,Corylus colurna,species,1/12/257878/263906/31/398/1430/46716,False
242175,Ixobrychus minutus,species,1/2/4/5/1784/2788/61910,False
242176,Achaeus gracilis,species,1/2/10/240789/258785/118/344/265516/265521/265529/265534/4385/3086/93103,True
242177,Corymbia ficifolia,species,1/12/257878/263906/31/342/743/47962,False
242178,Achatina fulica,species,1/2/15/116/261864/261865/261866/261872/334/264275/264277/1390/14980,False
242179,Piseinotecus soussi,species,1/2/15/116/261864/261865/261874/261875/444/265623/265624/265625/265626,True
242180,Coryphistera alaudina,species,1/2/4/5/347/1663/240758,False
242182,Coryphospingus cucullatus,species,1/2/4/5/347/1831/204258,False
242183,Acherontia atropos,species,1/2/10/11/265025/325/1193/1256/135788,False
242184,Corythoichthys schultzi,species,1/2/4/3/264553/264556/694/1772/98298,True
242185,Acheta domesticus,species,1/2/10/11/265025/46/1205/1204/60693,False
242186,Jacamerops aureus,species,1/2/4/5/4693/6901/220138,False
242187,Corythucha ciliata,species,1/2/10/11/265025/82/241072/262879/1069/1334/15862,False
242188,Achillea ageratum,species,1/12/257878/263906/31/327/366/38723,False
242189,Coscinia chrysocephala,species,1/2/10/11/265025/325/746/1111/78458,False
242190,Achillea filipendulina,species,1/12/257878/263906/31/327/366/38723,False
242191,Coscinia cribraria,species,1/2/10/11/265025/325/746/1111/78458,False
242192,Achillea maritima,species,1/12/257878/263906/31/327/366/38723,False
242193,Coscinia striata,species,1/2/10/11/265025/325/1103/241412,False
242194,Jacana jacana hypomelaena,subspecies,1/2/4/5/1784/171332/171331/242195,False
242195,Jacana jacana,species,1/2/4/5/1784/171332/171331,False
242196,Coscoroba coscoroba,species,1/2/4/5/735/1851/240774,False
242197,Achillea millefolium,species,1/12/257878/263906/31/327/366/38723,False
242198,Jacaranda mimosifolia,species,1/12/257878/263906/31/1093/1258/71223,False
242199,Cosmia diffinis,species,1/2/10/11/265025/325/746/747/93331,False
242200,Achillea nobilis,species,1/12/257878/263906/31/327/366/38723,False
242201,Cosmia trapezina,species,1/2/10/11/265025/325/746/747/93331,False
242202,Jacobaea adonidifolia,species,1/12/257878/263906/31/327/366/42889,False
242203,Jacobaea leucophylla,species,1/12/257878/263906/31/327/366/42889,False
242204,Cosmorhoe ocellata,species,1/2/10/11/265025/325/1046/1045/51439,False
242205,Achillea odorata,species,1/12/257878/263906/31/327/366/38723,False
242206,Achillea setacea,species,1/12/257878/263906/31/327/366/38723,False
242207,Cosmos bipinnatus,species,1/12/257878/263906/31/327/366/51593,False
242208,Jacobaea maritima,species,1/12/257878/263906/31/327/366/42889,False
242209,Jacobaea minuta,species,1/12/257878/263906/31/327/366/42889,False
